"ten_quan","dia_chi","so_dien_thoai","rating","gio_mo_cua","lat","lon","gia_trung_binh","thuc_don","hinh_anh","data_id","khau_vi","mo_ta"
"Ănăn Saigon","89 Tôn Thất Đạm, Bến Nghé, Ho Chi Minh City, Thành phố Hồ Chí Minh, Việt Nam","","4.0","Mở cửa lúc 17:00 ⋅ Đóng cửa lúc 23:00","10.771792228061983","106.70289299616655","Trên 1.000.000 ₫","images/336.1.png;images/336.2.png;images/336.3.png","images/336.png","0x31752f412769f767:0xef37ef32f9a503e7","không xác định","Michelin"
"CoCo Dining","143 Nam Kỳ Khởi Nghĩa, Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 969 730 660","4.6","Mở cửa lúc 17:30 ⋅ Đóng cửa lúc 22:30","10.780711607750277","106.69330965383752","Trên 1.000.000 ₫","images/337.1.png;images/337.2.png;images/337.3.png","images/337.png","0x31752fb8bae3b2f3:0x333cac102b611ca2","không xác định","Michelin"
"CieL Dining","6/3 Đ. Số 50, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 903 600 505","4.8","Mở cửa lúc 17:30 ⋅ Đóng cửa lúc 23:00","10.804804754523143","106.73342209510092","Trên 1.000.000 ₫","images/338.1.png;images/338.2.png;images/338.3.png","images/338.png","0x31752700131590d7:0x910a4832ed60b3eb","không xác định","Michelin"
"Nhà hàng Long Triều","22 – 36 Nguyễn Huệ &, 57 – 69F Đồng Khởi, Thành phố Hồ Chí Minh, 700000, Việt Nam","+84 283 823 6688","4.3","Mở cừa lúc 11:00 và 18:00 ⋅ Đóng cửa lúc 14:00 và 23:00","10.773963348177968","106.70500539616656","Trên 1.000.000 ₫","images/339.1.png;images/339.2.png;images/339.3.png","images/339.png","0x31752fdc743f45e9:0x4668fd4f38d9116","không xác định","Michelin"
"3G Trois Gourmands","39 Trần Ngọc Diện, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 908 225 884","4.4","Mở cừa lúc 11:00 và 18:00 ⋅ Đóng cửa lúc 14:00 và 23:00","10.806301020771738","106.74048449616706","Trên 1.000.000 ₫","","","0x317526167e68836d:0xa56fe68df56b0da4","không xác định","Michelin"
"An's Saigon","5A Tống Hữu Định, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 901 351 331","4.5","Mở cửa lúc 11:00 ⋅ Đóng cửa lúc 23:00","10.806101797988058","106.73228235383786","Trên 1.000.000 ₫","","","0x3175273185a607d9:0x52fbcbf1e412838b","không xác định","Michelin"
"Bún thịt nướng Hoàng Văn","137 Chấn Hưng, P. 6, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","+84 937 688 441","4.4","Mở cửa lúc 07:00 ⋅ Đóng cửa lúc 20:30","10.78528014658191","106.6624885538376","1-100.000 ₫","","","0x317529e59ca6aed7:0x69888f6f927d4cc7","mặn","Michelin"
"Nhà hàng Đông Phố","57 Hồ Xuân Hương, Phường 6, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 283 930 7665","4.3","Mở cừa lúc 11:00 và 17:00 ⋅ Đóng cửa lúc 14:00 và 21:00","10.776375889328033","106.68751769616657","1-300.000 ₫","","","0x31752f25284490b1:0x7f961da53aa63741","không xác định","Michelin"
"Elgin Saigon","27 Mạc Đĩnh Chi, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 283 535 2957","4.7","Mở cửa lúc 18:00 ⋅ Đóng cửa lúc 22:00","10.784923246632289","106.6992120961668","Trên 1.000.000 ₫","","","0x31752f99320d6f83:0xdb27e4088515b7f1","không xác định","Michelin"
"Hội An Sense Restaurant","12 Phan Kế Bính, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 283 823 7694","4.4","Mở cừa lúc 11:00 và 17:00 ⋅ Đóng cửa lúc 14:00 và 23:00","10.790533137479667","106.69884679009672","300.000-700.000 ₫","","","0x31752944b5042b73:0x3ac04f3a201c4c1c","không xác định","Michelin"
"La Fontaine French Bistrot","River Garden, 170 Nguyễn Văn Hưởng, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 283 535 5487","4.7","Mở cửa lúc 7:30 ⋅ Đóng cửa lúc 22:30","10.815194765822524","106.72735853849628","Trên 1.000.000 ₫","","","0x31752784ddb547e5:0xea5cb361dd97a8ee","không xác định","Michelin"
"Lai - Cantonese Restaurant","Tầng 28 Sedona Suites 92-94 Nam Kỳ Khởi Nghĩa, 28th Floor, Ward, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 903 116 038","4.4","Mở cửa lúc 11:30 ⋅ Đóng cửa lúc 22:30","10.77288014958251","106.70055969616658","Trên 1.000.000 ₫","","","0x31752ff4f9abc731:0x1b246818bb91efb1","không xác định","Michelin"
"Miên Saigon","50A Đặng Dung, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 764 399 355","4.7","Mở cửa lúc 18:00 ⋅ Đóng cửa lúc 23:00","10.792522067435547","106.68889499616697","Trên 1.000.000 ₫","","","0x317529088bba0ff3:0xaea639b5db65cc10","không xác định","Michelin"
"Nephele Restaurant","125/12 Nguyễn Cửu Vân, Street, Ward, Thành phố Hồ Chí Minh, Việt Nam","+84 937 012 512","4.9","Mở cửa lúc 18:00 ⋅ Đóng cửa lúc 23:00","10.795833928254732","106.70544575383768","Trên 1.000.000 ₫","","","0x317529001dd81881:0xb9ac0d55b56905f2","không xác định","Michelin"
"Okra Food Bar","2 Lê Văn Miến, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","+84 902 604 209","4.8","Mở cửa lúc 17:00 ⋅ Đóng cửa lúc 23:00","10.804570943857534","106.73192959616712","Trên 1.000.000 ₫","","","0x317527101ced924b:0xb23c047e770821fc","không xác định","Michelin"
"Kem Bơ Nàng Zoe","92A Trường Sa, Phường 17, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 902 933 922","4.6","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7936121","106.7016516","$$","","","0x31752982cfb8c215:0xdecfa1f067d901c9","ngọt",""
"RingRing Artisan Gelato","233/28 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 789 012 789","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7649899","106.6882715","","","","0x31752fc6622e4c39:0x846a8cd589600594","không xác định",""
"TIỆM KEM THÁNG BẢY","337B Điện Biên Phủ, Phường 4, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 867 590 997","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7753666","106.6824012","","","","0x31752fab2c187fb7:0xc26fc9678148444b","ngọt",""
"Scoopy Ice Cream – Nguyen Trai","7/12, Nguyễn Trãi, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 932 061 428","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7704406","106.6930021","","","","0x31752f5b2c02d795:0xd6b68d3ec9f27682","không xác định",""
"Sul Bingsu (Kem Han Quoc)","219 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 982 200 800","4.3","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7652813","106.6878468","$$","","","0x31752f19d54baf6d:0x2ca3d38621fa1570","ngọt",""
"Kem Bố Già","290/3 Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 28 3526 0235","4.1","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7897594","106.6844575","$$","","","0x31752f2cd26e6bf5:0xf6c6535f38b08022","ngọt",""
"Afrocado - Premium Handcrafted Gelato & Dessert","31 Đinh Tiên Hoàng, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 934 168 790","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7888179","106.698987","","","","0x31752f3afc1735b5:0x89206e8f04abc085","không xác định",""
"Kem Kep Singapore","68 Nguyễn Huệ, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 979 082 469","4.3","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7747724","106.7032745","","","","0x31752fc97f0c315f:0xeee0e40962b7b15c","ngọt",""
"Quán kem nhãn Chú Tám","12 Đ. Trương Hán Siêu, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 903 063 884","3.7","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7916077","106.6967179","$","","","0x317528cae2beae6f:0x9d10dce05b4926c8","ngọt",""
"Cơ Sở Kem Vi Bổn","19 Nguyễn Huy Tự, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 28 3820 0209","4.5","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7925767","106.6968978","$","","","0x317528cbad0e6bc5:0x849ce00d4b0945ed","ngọt",""
"Kem Xôi Dừa (CN1)","42-44 Võ Thị Sáu, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 585 523 474","4.9","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7904439","106.6943331","","","","0x31752fc47a9635eb:0x726f56bd315f9385","ngọt",""
"Kem tươi Vũ Dũng","31 Trần Quốc Toản, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","+84 903 100 776","4.4","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7887569","106.6891047","$","","","0x31752f32bbc44453:0xed5c9906bdfdbce4","ngọt",""
"Kem hoa quả Tươi Limu Paletas Sài Gòn","Nguyễn Trãi, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 858 022 456","4.7","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7649616","106.6843801","","","","0x31752f2830eda089:0x5ef6181ea45d4f89","ngọt",""
"Kem Bạch Đằng","26d Lê Lợi, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 28 3821 6879","3.5","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.774718","106.7009974","$$$$","","","0x31752f24e7142ff7:0xcdfa24a2e0d5c662","ngọt",""
"Kem dừa MR.Ben","62 BIS Huỳnh Thúc Kháng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","","5.0","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7722668","106.7016141","","","","0x31752fe187589cbd:0x80bd0aa8f4cb8f95","ngọt",""
"Swensen’s","73 Nguyễn Thái Học, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 28 3838 8335","4.1","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7666185","106.6959014","$$","","","0x31752f1599fdfbf3:0x7f2d1babd2b1c55c","không xác định",""
"Kem Tươi Nhiệt Đới","116 Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","","4.2","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7621573","106.6891526","$","","","0x31752f10b3d910bb:0x4b4fd4edf8787a6","ngọt",""
"Vivian Beauty","18 Phan Bội Châu, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 836 638 448","4.7","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7727645","106.6987959","","","","0x31752f3f4bdf3ee3:0xc2b5e94a627beb0b","không xác định",""
"Roseice","4a Trần Hưng Đạo, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 789 441 919","4.4","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7696943","106.696488","","","","0x31752f46c89d636b:0xf8220d8abafe791c","không xác định",""
"Kem Xôi Dừa YuY - Hàng Xanh","223 Xô Viết Nghệ Tĩnh, Phường 17, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","+84 908 098 144","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.8001111","106.7109031","","","","0x317529481d674dd3:0x5e138e79fd085a93","ngọt",""
"CHẠM Cafe & Kem Bơ Đà Lạt - Hoa Hồng","43 Hoa Hồng, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 865 004 343","4.9","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7964238","106.6908638","","","","0x31752982ddb4fc35:0x6201380c28c59b1b","ngọt",""
"Kem Cầu Bông","18 Đ. Lê Văn Duyệt, Phường 1, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","+84 919 600 958","4.5","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7945101","106.6961827","","","","0x317529c194b12509:0xa4a39c0a10bd7bc","ngọt",""
"Kem Thiên lý","99 Đ. Trần Huy Liệu, Phường 11, Phú Nhuận, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 908 664 814","4.9","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7931478","106.6777666","","","","0x3175290079a57175:0x3ed332dd652dfcd2","ngọt",""
"Kem mềm Nhật Bản JAPAN SOFT CREAM","Central Market, 4 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","","4.4","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7696642","106.6936971","","","","0x31752f3244773951:0x441fbb6d989cc43f","ngọt",""
"Beanie Ice Cream","386/3C Đ. Lê Văn Sỹ, Phường 14, Quận 3, Thành phố Hồ Chí Minh 72409, Việt Nam","+84 795 456 668","5.0","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7888247","106.6773255","","","","0x31752f43766e2f8b:0xe98ab6ca3485b494","không xác định",""
"Kem Dừa Chế 2","75 Đ. Huỳnh Văn Bánh, Phường 15, Phú Nhuận, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 948 676 597","3.9","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.794116","106.681092","","","","0x3175290385b4d327:0xa9bd0943853661da","ngọt",""
"Quán Kem Trái Dừa 66 Vạn Kiếp","Quận Bình Thạnh","66 Đ. Vạn Kiếp, Phường 1, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","+84 907 782 223","4.7","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.8013166","106.6933672","","","","ngọt",""
"I LOVE KEM","260 Lê Hồng Phong, Phường 4, Quận 5, Thành phố Hồ Chí Minh 070000, Việt Nam","+84 774 927 360","4.3","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7614592","106.6769153","$$","","","0x31752f1d8e129119:0xbd63de537c61fd8a","ngọt",""
"Kem Ký Hải Thượng Lãn Ông","177 Đ. Hải Thượng Lãn Ông, Phường 13, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","+84 909 264 411","3.5","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.750519299999999","106.6582626","","","","0x31752ef5d498d763:0xca699a50a92dc57c","ngọt",""
"Kem Trái Dừa CoCo PaPa - Đầm Sen Quận 11","56-58-60 Đ. Hòa Bình, Phường 5, Quận 11, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 986 395 379","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.767657999999999","106.6405568","","","","0x31752f555a0468af:0xf4e74dc1b813601e","ngọt",""
"Kem tươi HaNa Không Chất Bảo Quản","146/38 Đ. Huỳnh Mẫn Đạt, Phường 2, Quận 5, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 983 393 301","5.0","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7574299","106.6769119","","","","0x31752f66a3b80397:0xd52dc014b795112d","ngọt",""
"Kem Bơ Hồ Thị Kỷ T&N (AQUỲNH)","69/24A Hồ Thị Kỷ, Phường 1, Quận 10, Thành phố Hồ Chí Minh 52700, Việt Nam","+84 932 071 944","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.765034499999999","106.6765061","","","","0x31752faa69e7689b:0x1840c4d3a1f706cb","ngọt",""
"KEM AICE GIÁ RẺ CÁC QUẬN HCM","180/20D Lạc Long Quân, Phường 10, Quận 11, Thành phố Hồ Chí Minh 70000, Việt Nam","+84 899 994 933","5.0","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7613532","106.6433117","","","","0x31752f9905f11f85:0x3893fae4193b997e","ngọt",""
"Kem tươi Nhà 54","54 Đ. Đào Duy Từ, Phường 8, Quận 10, Thành phố Hồ Chí Minh, Việt Nam","+84 932 778 845","5.0","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7606007","106.6671747","","","","0x31752ff670c503c9:0x385c85bfee09b663","ngọt",""
"Kem Trái Dừa Bình Thới","325 Đ. Hàn Hải Nguyên, Phường 1, Quận 11, Thành phố Hồ Chí Minh, Việt Nam","+84 903 927 687","4.1","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7583378","106.6435413","","","","0x31752e8545263131:0x553c635280378811","ngọt",""
"Kem Vĩnh Sanh","1120 Đ. 3 Tháng 2, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Việt Nam","+84 888 322 322","4.2","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7604217","106.6533717","","","","0x31752eed48689eb3:0xa5175c8983cc2a5a","ngọt",""
"36 Kem & Trà","36 Đường số 9, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Việt Nam","+84 28 3962 7274","4.4","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.763885199999999","106.6472568","","","","0x31752e93e417fac9:0x8063ffe4aa5def8c","ngọt, đắng",""
"Tiệm Kem Lick Gelato","384 Ngô Gia Tự, Phường 4, Quận 10, Thành phố Hồ Chí Minh 700000, Việt Nam","+84 788 900 488","5.0","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7619287","106.6701011","","","","0x31752fab32db4a89:0x26ba651a89d5eecb","ngọt",""
"Kem Dừa Siam Thái Phiên Quận 11","370 Thái Phiên, Phường 8, Quận 11, Thành phố Hồ Chí Minh, Việt Nam","+84 939 019 647","4.7","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.764204099999999","106.6471476","","","","0x31752f26a9bea75b:0x330bde26272d04fe","ngọt",""
"Quán Kem 71","71 Đ.Nguyễn Chế Nghĩa, Phường Xóm Củi, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","","4.7","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7433783","106.6535044","","","","0x31752f005687b37f:0x10bea9f5342506f5","ngọt",""
"Kem ký Thanh tuyền","96 Đ. Nguyễn An Khương, Phường 13, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","","4.3","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7506124","106.6584612","","","","0x31752f127d7c1f0d:0x34d34c9115f8e512","ngọt",""
"Kem dừa Phaya Thai","146 Đ. Nguyễn Biểu, Phường 2, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","+84 939 030 088","4.5","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.756883","106.6834396","","","","0x31752f9072e7cfbd:0x54e0f397ef838432","ngọt",""
"Kem Kẹp Singapore","30 Nguyễn Kim, Phường 6, Quận 10, Thành phố Hồ Chí Minh, Việt Nam","+84 979 082 469","5.0","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7597346","106.6626641","","","","0x31752ffcffa8d171:0x53b46f9977fc8b2a","ngọt",""
"Tiệm kem MiMOSA","Chánh Hưng, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","+84 971 692 865","5.0","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.736851699999999","106.6727924","","","","0x31752f007300f851:0xc9134fa0ee1a9cae","ngọt",""
"Kem Ý - Kem Tươi Amore Gelato","10B Cư Xá Đồng Tiến, Phường 14, Quận 10, Thành phố Hồ Chí Minh 700910, Việt Nam","+84 901 090 011","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.7702875","106.6648931","","","","0x31752fc8f326df99:0x451891b447344466","ngọt",""
"quán kem dừa Phaya Thái","Trần Hưng Đạo/276 B, Phường 11, Quận 5, Thành phố Hồ Chí Minh, Việt Nam","+84 906 576 354","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.752084499999999","106.6633507","","","","0x31752fefc6d714e9:0x27a485c964c5308d","ngọt",""
"Quán Lẩu Lala - Lẩu Thái, Lẩu Hải Sản, Lẩu Cá - CN 1","13 Nguyễn Huy Tự, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","+84 865 038 939","4.9","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.792542599999999","106.6970822","1-100.000 ₫","","","0x31752f3c12b9832f:0xb493f63192b1f07a","cay, mặn, chua",""
"Lẩu Bò -Dê HẺM 294 CN Phan Xích Long","Chung cư A2, Phan Xích Long, Phường 7, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","+84 908 452 901","4.5","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.799190399999999","106.6866724","100-200 N ₫","","","0x317529bd756b086f:0xd31a9ca1ec22a268","mặn",""
"BÁCH HOA LẨU","335 Bùi Đình Tuý, Phường 14, Bình Thạnh, Thành phố Hồ Chí Minh 84800, Việt Nam","+84 903 692 803","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.807371999999999","106.699678","100-200 N ₫","","","0x3175295468228aaf:0x7900df0d41702a7d","mặn",""
"Lẩu Gà Lá é Đất Phú","128 Đ. Phạm Văn Đồng, Phường 3, Gò Vấp, Thành phố Hồ Chí Minh 10000, Việt Nam","+84 938 737 202","4.8","Đang mở cửa ⋅ Đóng cửa lúc 22:00","10.8158286","106.6831742","100-200 N ₫","","","0x3175298e4f8634e7:0xf0ed7fe570ddef24","mặn",""
